X,Y,FID,NAME,CLASS,ST,STFIPS,PLACEFIPS,CAPITAL,POP_CLASS,POPULATION,POP2010,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,MED_AGE,MED_AGE_M,MED_AGE_F,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC
-85.369775466,39.9190090480001,299,New Castle,city,IN,18,1852740, ,6,17924,18114,17227,347,37,73,2,309,100,328,8456,9658,1161,1169,1210,1178,1108,2247,2224,2601,2183,1474,1042,517,39.5,37,41.8,7769,2.29,1258,1817,1246,1783,242,815,4660,2.93,9002,1233,4638,3131
-85.028508808,41.067199282,300,New Haven,city,IN,18,1852992, ,6,15448,14794,13792,489,54,63,8,464,130,258,7117,7677,1087,1037,1055,1100,855,1777,2018,2058,1747,1084,728,248,37.4,36.4,38.3,5839,2.52,851,974,1209,1700,144,577,3986,3.05,6328,489,4408,1431
-86.00822673,40.0360406230001,301,Noblesville,city,IN,18,1854180, ,7,62065,51969,47333,1896,109,874,35,2209,809,913,25156,26813,4839,4737,4038,3088,2386,8650,8461,6547,4685,2579,1370,589,33,32.3,33.7,19080,2.69,2131,2887,6055,5075,568,1492,13989,3.15,21121,2041,14237,4843
-86.06552925,40.75742711,302,Peru,city,IN,18,1859328, ,6,11011,11417,10626,280,146,47,2,274,48,268,5422,5995,762,786,796,739,707,1379,1385,1622,1463,887,624,267,38.9,37.7,40.1,4791,2.36,810,985,809,1202,150,484,2961,2.96,5704,913,3225,1566
-86.399415439,39.703396388,303,Plainfield,town,IN,18,1860246, ,6,31631,27631,23555,2193,49,919,0,1115,421,494,14579,13052,1813,1962,1933,1737,1808,4340,4186,3883,2856,1617,1063,433,35.5,34.4,37,9747,2.57,1304,1646,2390,2680,339,846,6756,3.08,10386,639,6722,3025
-86.318760856,41.3482330000001,304,Plymouth,city,IN,18,1860822, ,6,10167,10033,8744,94,59,46,1,2004,837,252,4805,5228,833,826,718,688,660,1387,1210,1180,1005,648,561,317,34.3,31.4,37.4,3940,2.49,578,942,776,788,154,413,2401,3.19,4451,511,2213,1727
-87.179713465,41.58535419,305,Portage,city,IN,18,1861092, ,6,37284,36828,30788,2681,162,337,9,6044,1902,949,17814,19014,2440,2631,2690,2624,2254,5055,5047,5339,4297,2437,1407,607,36.4,35.2,37.6,13992,2.61,1998,2161,3114,3746,540,1344,9751,3.1,14807,815,9927,4065
-86.923504502,40.4290417520001,306,Purdue University,Census Designated Place,IN,18,1862388, ,6,12365,12183,8520,446,17,2798,5,436,129,268,6908,5275,213,67,25,6169,4470,999,168,32,35,5,0,0,19.7,19.8,19.6,1258,2.24,469,293,196,244,9,23,491,2.66,1362,104,4,1254
-84.8906345,39.820828657,307,Richmond,city,IN,18,1864260, ,6,36283,36812,30897,3184,102,404,37,1496,704,1484,17620,19192,2560,2225,2099,2476,2984,4714,4272,5069,4352,2916,2165,980,38.2,35.9,40.5,15098,2.29,2711,3397,2096,3561,493,1682,8909,2.91,17649,2551,8475,6623
-87.4725285,41.4455347370001,308,St. John,town,IN,18,1866852, ,6,17078,14850,13892,199,19,187,10,1222,359,184,7410,7440,940,1131,1224,1121,596,1343,2168,2597,2048,1047,485,150,40.3,39.5,40.9,5047,2.94,364,452,1806,2002,68,150,4225,3.25,5201,154,4899,148
-87.46829375,41.4972163090001,309,Schererville,town,IN,18,1868220, ,6,29311,29243,25397,1590,55,823,3,3098,855,520,14184,15059,1613,1792,1856,1836,1634,3598,3994,4637,4188,2269,1405,421,41,39.5,42.4,11883,2.45,1682,2196,2624,3705,243,651,7981,3.03,12393,510,9270,2613
-85.8824035,38.959721658,310,Seymour,city,IN,18,1868832, ,6,19488,17503,15809,223,43,210,18,2014,893,307,8532,8971,1326,1296,1085,1116,1114,2702,2297,2402,1812,1151,795,407,35.5,34.2,37.2,6907,2.49,1087,1250,1399,1730,284,636,4514,3.01,7719,812,4247,2660
-85.768291265,39.520865588,311,Shelbyville,city,IN,18,1869318, ,6,19382,19191,17646,372,38,186,7,1360,617,325,9360,9831,1447,1371,1294,1241,1359,2638,2581,2714,2058,1219,878,391,35.9,34.4,37.6,7682,2.43,1233,1531,1485,1790,339,744,4848,3,8658,976,4308,3374
-86.269037027,41.6771050950001,312,South Bend,city,IN,18,1871000, ,8,102283,101168,61199,26906,478,1318,64,13116,6979,4224,48982,52186,8259,7718,7210,6979,7557,15215,12165,12766,10670,5569,4583,2477,33.4,31.6,35,39760,2.48,7369,8700,6286,7603,1332,5365,23526,3.19,46324,6564,23795,15965
-86.247895509,39.793675582,313,Speedway,town,IN,18,1871828, ,6,12476,11812,8762,1978,37,242,3,893,523,267,5711,6101,820,698,642,744,943,1632,1521,1756,1307,814,660,275,37.8,35.7,39.6,5550,2.13,1235,1368,731,1066,164,581,2931,2.84,6709,1159,2690,2860
-87.4107604379999,39.468477969,314,Terre Haute,city,IN,18,1875428, ,7,61907,60785,50750,6644,259,879,26,1893,467,1760,31392,29393,3620,3327,3200,5197,7882,8899,7188,7554,6245,3640,2624,1409,32.9,31.6,34.7,22645,2.29,4614,5275,3196,4736,707,2506,12646,2.95,25518,2873,12567,10078
-87.05270501,41.4800086970001,315,Valparaiso,city,IN,18,1878326, ,6,33568,31730,28512,1036,107,667,19,2263,712,677,15432,16298,1878,1906,1860,2466,3696,4720,3799,3873,3364,1820,1481,867,33.4,31.6,35.5,12610,2.28,2495,2967,2360,2884,289,942,7117,2.99,13506,896,6986,5624
-87.5102560889999,38.675505264,316,Vincennes,city,IN,18,1879208, ,6,17841,18423,16939,866,47,136,5,353,123,307,9263,9160,1086,900,971,2071,2343,2171,1758,2311,2045,1342,938,487,33.2,28.7,38.6,7407,2.19,1480,1790,1017,1708,204,721,4108,2.83,8259,852,3963,3444
-85.831023145,40.8045787240001,317,Wabash,city,IN,18,1879370, ,6,10420,10666,10271,45,104,52,0,208,64,130,5030,5636,685,667,648,646,582,1309,1323,1465,1338,975,696,332,41.3,39.1,43.4,4465,2.31,647,982,750,1290,141,387,2805,2.88,5068,603,2945,1520
-85.848092224,41.244285448,318,Warsaw,city,IN,18,1880306, ,6,15081,13559,12131,213,63,294,4,1407,585,269,6654,6905,1022,946,914,843,948,2141,1675,1773,1481,952,593,271,34.8,33,37.1,5461,2.38,918,1198,1009,1344,178,530,3311,3.02,6066,605,3137,2324
-87.17207733,38.659146923,319,Washington,city,IN,18,1880504, ,6,12045,11509,10267,123,34,122,8,1107,737,218,5542,5967,902,819,751,745,800,1445,1326,1519,1377,893,601,331,37.3,35.2,39.5,4558,2.43,741,949,813,1091,172,517,2849,3.04,5067,509,2757,1801
-86.154582376,40.030743973,320,Westfield,town,IN,18,1882700, ,6,38406,30068,27321,657,69,737,8,1746,790,486,14705,15363,2655,2870,2637,2013,1205,4272,5240,4449,2679,1219,589,240,33.7,32.7,34.6,10490,2.85,976,1343,3960,2852,235,710,8146,3.27,11209,719,8644,1846
-86.913592848,40.4556560880001,321,West Lafayette,city,IN,18,1882862, ,6,31635,29596,22736,813,40,5128,5,1051,266,608,16038,13558,1045,964,957,1901,13265,3505,1940,1884,1550,960,890,735,23.7,23.5,24.1,11945,2.22,4267,3592,1476,1769,104,320,4072,2.92,12591,646,3869,8076
-86.2608761539999,39.951231824,322,Zionsville,town,IN,18,1886372, ,6,28738,14160,13314,176,21,384,2,304,71,192,6893,7267,912,1272,1427,1161,358,1086,2199,2657,1547,744,487,310,39.5,38.4,40.4,5129,2.75,472,780,1939,1492,80,236,3872,3.25,5539,410,3975,1154
-93.476829951,41.6468562480001,323,Altoona,city,IA,19,1901630, ,6,18073,14541,13828,162,21,167,24,420,126,213,7114,7427,1268,1240,1204,974,749,2155,2274,1934,1427,756,436,124,33.6,32.3,34.8,5459,2.64,656,842,1645,1471,151,489,3945,3.12,5702,243,4099,1360
-93.627197827,42.025976439,324,Ames,city,IA,19,1901855, ,7,65221,58965,49838,1993,103,5175,17,2027,645,1194,31247,27718,2661,2179,1916,7611,17475,9087,4427,4501,4334,2417,1643,714,24.3,24.1,24.6,22759,2.25,6844,5913,3267,4844,259,769,9959,2.82,23876,1117,9703,13056
-93.603279495,41.72791894,325,Ankeny,city,IA,19,1902305, ,7,57359,45582,43188,548,63,914,23,1033,256,590,22329,23253,4204,3753,3127,2774,2919,8405,6970,5385,4250,2212,1154,429,32.1,31.6,32.7,17433,2.58,2332,2958,5385,4878,367,878,12087,3.08,18339,906,13570,3863
-90.494966822,41.526352552,326,Bettendorf,city,IA,19,1906355, ,6,36059,33217,30540,747,65,1025,17,1205,221,602,16145,17072,1997,2454,2526,2114,1315,3785,4386,5169,4567,2532,1626,746,40.7,39.3,42,13681,2.42,1858,2556,3389,4227,305,778,9225,2.97,14437,756,10541,3140
-93.8773209569999,42.053044915,327,Boone,city,IA,19,1907480, ,6,12900,12661,12238,100,37,56,1,252,66,163,6187,6474,875,794,821,857,803,1732,1435,1831,1467,961,720,365,38,35.8,40.5,5380,2.32,946,1128,1042,1505,141,372,3278,2.92,5917,537,3721,1659
-91.124891056,40.8071939010001,328,Burlington,city,IA,19,1909550, ,6,25603,25663,22628,1838,70,196,16,789,173,742,12332,13331,1783,1730,1603,1584,1392,3335,2989,3578,3215,2066,1554,834,39.7,37.9,41.5,10938,2.3,1866,2320,1700,2880,383,1121,6693,2.89,11899,961,7391,3547
-94.86469506,42.06972828,329,Carroll,city,IA,19,1911080, ,6,10016,10103,9694,55,8,68,1,239,149,128,4757,5346,725,606,620,670,498,1177,1124,1483,1212,795,748,445,41.9,39.4,44.3,4357,2.25,689,1046,844,1236,94,289,2605,2.91,4698,341,2999,1358
-92.453267409,42.519693971,330,Cedar Falls,city,IA,19,1911755, ,6,41742,39260,36651,814,60,888,1,771,192,654,18903,20357,1969,1884,1822,4132,8679,4654,3374,3911,3983,2189,1709,954,27.1,27,27.1,14608,2.37,3020,3467,2654,3991,216,719,8091,2.88,15477,869,9361,5247
-91.678197982,41.966786686,331,Cedar Rapids,city,IA,19,1912000, ,8,134978,126326,111144,7046,392,2796,147,4176,1174,3627,62065,64261,8478,8303,8008,9343,9673,18837,15818,17246,14048,8042,5669,2861,35.3,34.1,36.8,53236,2.31,10615,11465,9752,13038,1454,4234,30931,2.95,57217,3981,36310,16926
-90.2013464999999,41.8548105560001,332,Clinton,city,IA,19,1914430, ,6,26232,26885,24467,1166,95,200,8,883,286,663,13028,13857,1766,1682,1700,1833,1734,3154,2997,4106,3324,2193,1550,846,40.4,38.5,42.2,11246,2.33,1957,2336,1819,3016,430,1009,6889,2.9,12202,956,7533,3713
-93.797495,41.6076833010001,333,Clive,city,IA,19,1914520, ,6,18870,15447,13613,337,26,616,3,1166,529,323,7699,7748,1107,1250,1308,979,643,1857,2332,2440,1990,965,433,143,37.7,37,38.4,5754,2.68,647,774,1823,1875,127,289,4321,3.09,6077,323,4500,1254
-91.5978098209999,41.6980818580001,334,Coralville,city,IA,19,1916230, ,6,20600,18907,15014,1492,59,1467,12,957,375,488,9740,9167,1383,1204,1044,963,1811,4203,2688,2432,1766,806,417,190,31.9,31.8,32,7763,2.29,1681,1830,1665,1660,137,461,4229,3.01,8310,547,4304,3459
-95.853833439,41.2389026000001,335,Council Bluffs,city,IA,19,1916860, ,7,62986,62230,56539,1159,357,462,24,5277,2214,1475,30282,31948,4521,4141,3872,4621,4566,8711,7487,8782,7150,4216,2948,1215,35.9,34.4,37.6,24793,2.43,4119,5028,4243,6024,929,2544,15528,3.01,26594,1801,15162,9631
-90.575459786,41.5377956560001,336,Davenport,city,IA,19,1919000, ,8,104706,99685,80401,10759,380,2170,46,7255,2089,3840,48558,51127,7257,6621,6217,6833,7756,14857,12239,13794,11587,6310,4068,2146,35.2,34.3,36.3,40620,2.38,7726,8200,6877,9805,1310,4182,24491,3,44087,3467,25680,14940
-93.61575064,41.5885694900001,337,Des Moines,city,IA,19,1921000,State,8,223803,203433,155469,20842,1008,8990,149,24334,10158,6817,99535,103898,16152,13900,12927,13557,16121,33179,26456,27285,21538,11318,7399,3601,33.7,33,34.4,81369,2.43,15868,17684,14516,17098,2742,8102,47491,3.11,88729,7360,51079,30290
-90.682911,42.5006601750001,338,Dubuque,city,IA,19,1922395, ,7,61063,57637,52869,2302,155,659,268,1383,366,1018,27910,29727,3547,3397,3355,4339,5198,7355,6027,7973,6930,4257,3437,1822,37.9,35.2,40.5,23506,2.28,4412,5133,3952,6304,625,1802,13888,2.92,25029,1523,15446,8060
-94.175100532,42.509799042,339,Fort Dodge,city,IA,19,1928515, ,6,25035,25206,22622,1376,89,212,5,1270,349,553,12932,12274,1544,1489,1518,2071,2212,3300,2603,3345,3039,1813,1511,761,36.9,32.9,41.7,10275,2.21,1936,2441,1506,2557,306,969,5850,2.89,11215,940,6728,3547
-91.3485659999999,40.6240068440001,340,Fort Madison,city,IA,19,1928605, ,6,10953,11051,9872,612,42,61,7,735,182,275,5838,5213,638,646,646,669,736,1572,1321,1660,1431,805,612,315,39.9,37.4,43,4403,2.26,796,923,651,1183,181,416,2667,2.84,4956,553,3026,1377
-93.5658880569999,41.3623788140001,341,Indianola,city,IA,19,1938280, ,6,15507,14782,14320,77,36,107,7,218,37,198,6899,7883,980,1005,1006,1290,1545,1710,1724,1758,1517,961,789,497,34.1,32.1,35.9,5477,2.42,697,1183,1260,1539,141,434,3579,2.98,5893,416,3691,1786
-91.531014001,41.655849994,342,Iowa City,city,IA,19,1938595, ,7,75223,67862,56004,3912,144,4680,28,3627,1395,1699,33755,34107,3204,2799,2566,7538,16711,11183,6287,6161,5878,2790,1817,928,25.8,25.5,26.2,27657,2.22,7802,8056,3790,5190,348,1285,11743,2.88,29270,1613,13011,14646
-93.71677711,41.6854786600001,343,Johnston,city,IA,19,1939765, ,6,21937,17278,15727,376,13,800,3,350,96,263,8458,8820,1239,1557,1509,1189,672,2023,2935,2669,1773,885,519,308,36.6,35.4,37.7,6369,2.67,666,970,2213,1890,131,333,4720,3.14,6618,249,4953,1416
-91.403036134,40.409562796,344,Keokuk,city,IA,19,1940845, ,6,10706,10780,9908,427,19,86,2,193,34,304,5137,5643,790,671,703,739,627,1238,1257,1448,1435,900,633,339,40,38.2,41.7,4482,2.36,719,924,749,1190,154,468,2818,2.94,5071,589,2915,1567
-91.585658684,42.0448496170001,345,Marion,city,IA,19,1949485, ,6,38156,34768,32588,704,87,539,17,687,164,669,16797,17971,2617,2652,2526,2160,1703,5166,5001,4721,3677,2418,1501,626,36.1,35,37.1,14108,2.44,2123,2639,3512,3897,368,988,9308,3.02,15064,956,10694,3414
-92.906701858,42.0341045650001,346,Marshalltown,city,IA,19,1949755, ,6,27883,27552,23371,608,160,467,45,6632,2189,712,13730,13822,2155,1977,1878,1964,1766,3376,2971,3522,3342,2055,1608,938,37.2,35.5,38.9,10335,2.55,1600,2060,2109,2755,355,905,6629,3.18,11171,836,7042,3293
-93.1998136619999,43.1487230770001,347,Mason City,city,IA,19,1950160, ,6,27623,28079,26345,509,75,247,7,1419,355,541,13536,14543,1744,1666,1709,2003,1756,3343,3155,4192,3717,2160,1784,850,40.9,38.3,43.5,12366,2.2,2261,2843,2002,3339,358,899,7210,2.83,13352,986,8310,4056
-91.068075345,41.41948211,348,Muscatine,city,IA,19,1955110, ,6,24219,22886,20087,535,108,187,4,3794,1454,511,11231,11655,1761,1647,1659,1597,1351,3091,2789,3159,2729,1539,1059,505,36.2,34.5,37.9,9008,2.5,1378,1655,1788,2429,344,903,5923,3.04,9830,822,6173,2835
-93.040482157,41.6965243490001,349,Newton,city,IA,19,1956505, ,6,15199,15254,14749,113,52,95,3,262,57,185,7286,7968,959,984,970,884,844,1846,1785,2170,1869,1252,1090,601,41.6,38.7,44,6668,2.24,1087,1514,1124,1852,198,524,4047,2.85,7339,671,4400,2268
-91.613827337,41.744278896,350,North Liberty,city,IA,19,1957360, ,6,17774,13374,12067,608,25,246,3,462,115,310,6549,6825,1569,1123,745,470,1060,3855,2026,1233,822,289,136,46,29.2,29,29.2,5492,2.44,1047,1165,1500,1051,121,392,3262,3.08,5761,269,4032,1460
-92.640483833,41.2921081920001,351,Oskaloosa,city,IA,19,1959925, ,6,11530,11463,10696,229,31,196,2,270,106,203,5597,5866,834,731,711,851,1055,1443,1221,1416,1243,824,670,464,35.9,33.3,38.6,4715,2.3,794,1062,813,1262,138,432,2842,2.92,5144,429,2936,1779
-92.4186170999999,41.019575595,352,Ottumwa,city,IA,19,1960465, ,6,24639,25023,22559,469,144,213,47,2840,1137,454,12107,12916,1806,1606,1476,1835,1822,3290,2931,3353,2899,1766,1470,769,37.3,35.2,39.6,10251,2.36,1753,2242,1749,2566,374,908,6208,2.97,11257,1006,6971,3280
-92.918073062,41.4051040570001,353,Pella,city,IA,19,1962040, ,6,10445,10352,9838,74,24,238,2,175,32,144,4939,5413,661,667,621,1025,1240,1155,1037,1236,1014,717,630,349,33.2,31.5,35.1,3735,2.4,483,742,897,1290,47,166,2500,2.96,4086,351,2479,1256
-96.4182210069999,42.499265569,354,Sioux City,city,IA,19,1973335, ,7,84088,82684,66641,2371,2134,2258,102,13598,6106,3072,40643,42041,6683,6035,5691,6388,6628,11192,9894,10706,9187,5125,3553,1602,33.8,32.5,35.1,31571,2.54,5177,6098,6248,7691,1255,3188,20144,3.14,33425,1854,20126,11445
-95.1533168079999,43.1468685730001,355,Spencer,city,IA,19,1974280, ,6,11764,11233,10779,60,32,78,1,390,151,132,5356,5877,759,694,698,691,589,1383,1236,1578,1393,912,791,509,41.4,38.9,44.1,5018,2.19,817,1171,856,1502,117,379,3009,2.8,5431,413,3299,1719
-95.1969922119999,42.6431452300001,356,Storm Lake,city,IA,19,1975630, ,6,11053,10600,7255,468,43,1043,93,3822,1441,257,5307,5293,823,754,671,1072,1180,1263,1223,1318,971,469,511,345,30.8,29.2,32.6,3536,2.75,562,675,836,854,128,297,2280,3.44,3791,255,2177,1359
-93.71356267,41.624573184,357,Urbandale,city,IA,19,1979950, ,6,45280,39463,35950,1092,45,1383,11,1221,324,658,19118,20345,2778,3038,2895,2339,1731,5347,6063,5920,4688,2440,1510,714,37.7,36.6,38.8,15596,2.52,1931,2825,4456,4780,260,778,10815,3.04,16319,723,12222,3374
-92.3521838349999,42.491973671,358,Waterloo,city,IA,19,1982425, ,7,70131,68406,52864,10606,200,722,197,3827,1777,2040,33138,35268,5108,4431,4156,4377,5201,10204,7893,9054,8398,4698,3283,1603,35.9,34.6,37.3,28607,2.35,5239,6005,4443,7076,914,3059,17233,2.95,30723,2116,18730,9877
-93.869913818,41.5997611880001,359,Waukee,city,IA,19,1982695, ,6,18359,13790,12943,174,21,364,8,412,127,153,6700,7090,1428,1353,1145,690,490,2681,2331,1512,1050,578,356,176,31.9,30.9,32.8,5154,2.67,606,841,1806,1233,124,361,3689,3.19,5378,224,4292,862
-93.7538682589999,41.565498932,360,West Des Moines,city,IA,19,1983910, ,7,67853,56609,50020,1872,88,2709,22,2930,830,1068,27356,29253,3995,3855,3745,3027,4228,10596,7886,7531,5718,3222,2006,800,33.7,32.9,34.6,24311,2.32,4414,5634,5387,5904,494,1488,14201,2.98,26219,1908,15124,9187
-97.1363390929999,37.68752708,361,Andover,city,KS,20,2001800, ,6,13395,11791,10971,122,69,217,9,564,111,292,5709,6082,942,1150,1178,961,465,1425,1833,1723,1050,435,345,284,33.6,32.7,34.4,4036,2.89,394,502,1529,1012,127,313,3129,3.34,4233,197,3180,856
-97.038874404,37.070704833,362,Arkansas City,city,KS,20,2002300, ,6,12329,12415,9852,487,334,79,15,2149,1075,573,5991,6424,1011,909,832,1103,1000,1482,1412,1474,1354,874,634,330,34,32.3,35.7,4802,2.47,777,968,900,1183,201,496,3030,3.07,5646,844,2879,1923
-95.12982203,39.564321577,363,Atchison,city,KS,20,2002900, ,6,10985,11021,9686,789,65,54,8,302,76,343,5202,5819,804,736,654,1127,1345,1195,1112,1367,1068,744,586,283,31.8,29.9,33.6,3933,2.45,657,821,732,959,149,407,2447,3.08,4442,509,2391,1542
-95.6296589999999,37.034482148,364,Coffeyville,city,KS,20,2014600, ,5,9760,10295,7441,1200,515,75,21,765,344,699,4885,5410,733,650,572,915,821,1248,1059,1253,1176,815,630,423,36.9,34.2,39.6,4226,2.29,779,971,664,1021,123,386,2456,2.98,5021,795,2579,1647
-97.25593233,37.5569060350001,365,Derby,city,KS,20,2017800, ,6,23214,22158,20301,410,214,345,30,1163,188,670,10815,11343,1572,1782,1789,1652,1349,3026,2794,3221,2448,1351,887,287,34.7,33.1,36.2,8300,2.66,880,1178,2357,2661,237,617,6226,3.11,8774,474,6191,2109
-100.021763816,37.7602687190001,366,Dodge City,city,KS,20,2018250, ,6,28731,27340,19817,672,290,435,53,15730,5282,791,14051,13289,2806,2383,2189,2317,2207,4229,3413,3140,2227,1182,814,433,28.9,28.1,29.9,8777,3.05,1301,1184,2649,1870,395,877,6241,3.6,9378,601,5320,3457
-96.863387963,37.82292235,367,El Dorado,city,KS,20,2020075, ,6,13255,13021,11950,301,147,46,11,607,193,373,6282,6739,949,936,882,1182,1114,1598,1405,1601,1412,861,796,285,34,32,36,5227,2.39,834,1087,991,1352,181,468,3277,2.98,5797,570,3286,1941
-96.1915879849999,38.4098266890001,368,Emporia,city,KS,20,2021275, ,6,25027,24916,19738,791,198,771,15,6331,2628,775,12004,12912,1856,1636,1454,2130,3699,3500,2604,2833,2367,1313,980,544,29.2,28.9,29.4,9812,2.39,1996,2216,1803,2124,354,862,5571,3.08,11352,1540,5320,4492
-100.860427092,37.977855479,369,Garden City,city,KS,20,2025325, ,6,27165,26658,19910,759,245,1175,13,12946,3776,780,13264,13394,2546,2223,2257,2257,2129,3641,3254,3481,2463,1257,797,353,29.9,29.2,30.8,9071,2.88,1290,1387,2477,2023,416,974,6355,3.45,9656,585,5495,3576
-94.9295182449999,38.815780433,370,Gardner,city,KS,20,2025425, ,6,21502,19123,17161,568,97,368,8,1184,352,569,9544,9579,2204,1787,1590,1114,933,4079,3139,2063,1196,590,290,138,30,29.6,30.2,6644,2.85,821,849,2509,1404,244,515,4938,3.31,7300,656,4786,1858
-98.777645895,38.3656188750001,371,Great Bend,city,KS,20,2028300, ,6,15726,15995,13442,276,99,39,14,3164,1763,362,7753,8242,1288,1152,1087,1089,1041,2054,1712,2171,1745,1136,1035,485,36.7,34.8,38.6,6483,2.41,1067,1353,1337,1733,190,533,4038,3.04,7113,630,4133,2350
-99.321333983,38.88087205,372,Hays,city,KS,20,2031100, ,6,21128,20510,19036,227,57,377,5,963,433,375,10117,10393,1331,1120,1014,1691,3549,2940,1890,2330,2048,1104,1025,468,29.3,28.3,30.7,8698,2.25,1851,2187,1484,2142,174,481,4639,2.89,9311,613,4814,3884
-97.350690098,37.565691519,373,Haysville,city,KS,20,2031125, ,6,11057,10826,10031,66,128,95,1,500,130,375,5201,5625,848,899,963,897,634,1485,1430,1353,1002,662,475,178,32.9,32.2,33.6,3857,2.78,387,523,1110,1049,173,401,2932,3.2,4087,230,2882,975
-97.908232386,38.067189263,374,Hutchinson,city,KS,20,2033625, ,6,41690,42080,36968,1821,276,237,8,4446,1425,1345,21161,20919,2878,2741,2588,2938,3007,5613,4665,5753,4899,3237,2488,1273,37.7,35.3,40.6,16981,2.31,2875,3696,2912,4581,526,1478,10352,2.93,18580,1599,10672,6309
-96.8439779999999,39.026514191,375,Junction City,city,KS,20,2035750, ,6,24838,23353,14172,5199,213,910,215,3025,928,1716,11414,11939,2373,1895,1559,1618,2358,4255,2825,2626,1874,980,703,287,28.8,28,29.6,9134,2.53,1493,1489,2057,2138,285,1233,6109,3.07,10480,1346,4540,4594
-94.628783912,39.111802309,376,Kansas City,city,KS,20,2036000, ,8,154301,145786,76034,39080,1196,3887,157,40522,19892,5540,72057,73729,12855,11595,10565,10328,10190,22225,18230,19469,14956,8222,5022,2129,32.7,31.8,33.6,53925,2.68,9342,9270,10387,10722,2309,7077,35112,3.32,61969,8044,32065,21860
-94.8916864609999,39.242596306,377,Lansing,city,KS,20,2038650, ,6,11753,11265,9040,1492,91,223,13,578,85,321,6686,4579,608,712,757,724,702,1638,1884,1978,1325,539,269,129,37.7,37.1,38.6,3180,2.79,286,382,957,1027,92,267,2496,3.15,3371,191,2341,839
-95.23590689,38.971397198,378,Lawrence,city,KS,20,2038900, ,7,94902,87643,71872,4095,2700,3971,57,5006,1346,3602,44000,43643,4827,4426,3885,8632,18714,14950,9113,8694,7416,3507,2245,1234,26.9,26.3,27.6,34970,2.28,8919,9026,5552,6891,786,2114,16939,2.91,37502,2532,16347,18623
-94.924736422,39.3227411130001,379,Leavenworth,city,KS,20,2039000, ,6,36692,35251,26574,5338,304,622,76,2867,719,1618,18990,16261,2859,2706,2316,2060,2217,5588,5559,4830,3587,1915,1142,472,34.8,34.2,35.5,12256,2.55,2003,2093,3022,2950,366,1216,8129,3.15,13670,1414,6272,5984
-94.625825311,38.907608087,380,Leawood,city,KS,20,2039075, ,6,34984,31867,29409,613,40,1209,12,687,124,460,15466,16401,1746,2631,2831,2301,784,1674,4099,5756,5181,2603,1585,676,44.7,44.1,45.3,11781,2.7,822,1583,3966,4597,141,356,9367,3.09,12384,603,10883,898
-94.740691086,38.9598963110001,381,Lenexa,city,KS,20,2039350, ,7,53840,48190,40692,2809,177,1810,42,3510,1437,1223,23471,24719,3436,3253,3221,2937,3016,7165,6432,7345,6421,2568,1452,944,36.6,35.5,37.7,19288,2.48,2769,3402,4861,5809,388,1191,13065,3,20832,1544,12128,7160
